AGE,E401K,FSIZE,INC,MALE,MARR,NETTFA
36,0,3,25.812,0,1,-2.45
47,1,1,40.8,1,0,-5.9
47,0,4,20.91,0,1,79.966
41,0,5,49.98,0,1,0.3
46,0,5,64.203,0,1,59.498
57,1,3,35.7,0,1,48.33
30,0,6,24.06,1,1,2.6
47,0,6,41.67,0,1,-0.25
33,0,4,13.44,1,0,20.269
54,1,4,46.125,0,1,2.95
38,1,4,57.219,0,1,-0.101
31,1,4,25.08,0,1,-0.52
38,0,4,27.93,0,1,-2.55
34,1,5,76.974,0,1,29.25
47,0,1,35.334,0,0,71
36,1,1,21.615,0,0,-0.975
27,0,1,25.284,0,0,5.33
32,0,4,40.104,0,1,-2.961
37,0,1,83.925,1,0,4
49,1,2,96,0,1,89
43,1,7,18.168,0,1,-3
31,0,7,37.524,1,1,-2.3
42,0,4,14.928,0,0,-0.05
26,0,5,25.98,0,1,-11.6
33,1,3,53.436,0,1,32.789
47,1,3,85.968,1,1,130.7
48,1,4,55.743,0,1,-1.6
25,0,4,26.94,0,1,-9.5
30,0,1,27.624,1,0,-3.6
27,0,4,64.875,0,1,-5.7
47,0,3,71.316,0,1,12.7
44,0,2,27.675,0,0,-0.643
25,0,3,17.853,1,0,-0.735
43,0,7,36.51,0,1,-1.235
34,0,1,15.558,0,0,0
31,0,4,11.451,0,0,0
63,0,2,51.528,0,1,21.9
33,1,3,28.2,0,1,0
30,0,1,27.84,1,0,2.3
49,0,3,47.748,0,1,-5.186
47,0,3,39.525,1,0,-7.2
61,1,2,103.041,0,1,321
30,0,3,57.585,0,1,1.594
38,1,5,45.027,0,1,-3.751
43,0,1,22.41,0,0,-5
39,1,2,30.024,1,0,26.55
46,0,5,80.862,0,1,0.454
55,0,5,21.15,0,1,2.499
37,0,1,20.403,1,0,-6.92
32,1,2,54.183,0,1,15.614
59,1,1,36.342,1,0,31.075
27,0,2,13.2,0,0,-4.2
40,1,1,15.387,1,0,7.5
34,1,2,31.242,0,1,52.436
31,1,5,36.201,0,1,1.599
30,1,3,17.505,0,1,0.029
42,1,3,74.646,0,1,16.585
43,1,3,49.596,0,1,32.1
31,1,2,28.035,0,0,-4.24
62,1,1,44.361,0,0,0
53,0,2,13.5,0,1,2.84
41,0,3,28.035,0,1,0.1
43,0,1,79.281,1,0,60.3
31,0,3,11.46,0,1,-8
53,0,2,37.8,0,0,22.499
61,0,1,10.2,1,0,0
64,0,2,11.247,0,0,0.758
58,1,3,42.888,1,0,43.15
54,0,2,21.462,1,1,-0.301
32,0,1,24.045,1,0,-3.351
44,0,4,23.19,0,1,7.699
60,0,3,28.875,0,0,28.649
25,1,2,58.05,0,1,4.6
63,0,2,22.422,0,1,51
56,1,2,54.582,0,1,5.999
32,1,4,66.84,0,1,26.135
51,1,2,79.665,0,1,43.779
60,1,3,35.202,0,1,19.952
27,1,3,74.37,0,1,10.95
51,0,1,43.68,1,0,21.7
34,0,5,34.932,0,1,-6.6
38,0,4,57.609,0,1,0.255
37,1,4,59.43,0,1,17.6
39,1,1,25.647,0,0,-6
44,1,1,31.911,1,0,-4.607
62,0,1,20.622,0,0,0.259
26,0,2,23.154,1,0,-1.691
25,0,1,37.2,0,0,-7.75
40,0,5,120.75,0,1,51.25
27,1,2,73.02,0,1,30.8
34,1,2,54.819,0,1,5.617
29,1,1,32.244,0,0,-3.978
33,0,2,25.782,0,1,-3.82
29,0,1,23.1,1,0,4.5
63,0,5,14.754,0,0,0.2
44,0,4,128.7,0,1,195
49,1,1,32.43,0,0,-2.218
61,1,2,37.38,0,1,100.469
38,0,4,55.377,0,1,4.256
38,1,4,76.941,0,1,42.05
38,1,4,38.712,0,1,7.465
36,0,4,77.94,0,1,2.55
43,1,2,24.63,0,1,3.02
50,0,5,52.215,0,1,-13.968
38,1,3,20.97,0,0,-5.547
28,0,2,47.07,0,1,2.499
52,0,3,13.773,0,0,0.049
31,0,3,20.445,0,0,0.849
49,1,4,12.864,0,0,2.377
28,1,1,38.889,1,0,35.45
38,0,4,11.25,0,1,0.499
31,0,1,23.265,0,0,0.999
43,0,2,57.645,1,0,49.8
52,1,4,82.278,0,1,72.762
53,0,3,14.124,0,0,8.7
26,0,3,21.306,0,1,10
47,1,2,86.7,0,1,145.139
39,1,2,97.845,1,1,203.2
35,1,3,99.48,0,1,109.399
37,1,3,26.526,1,0,-0.7
45,0,8,17.403,0,0,0
25,0,1,10.2,1,0,0
42,0,4,15.315,0,0,0.25
47,1,4,29.886,0,1,21.95
52,0,1,14.04,0,0,0
27,0,2,19.962,0,0,-13
30,1,1,14.58,1,0,0
36,0,3,61.446,0,1,135.496
35,0,5,16.113,0,1,6.263
47,1,4,31.89,0,1,8.174
53,0,3,21,0,1,-0.5
46,0,7,11.901,0,1,0.257
26,0,2,11.232,0,0,-0.065
29,0,2,22.464,1,0,1.681
37,1,3,67.056,0,1,31.25
42,0,1,16.86,1,0,0
58,0,2,38.949,0,1,19.947
47,1,4,66.405,0,1,41.297
31,0,4,10.356,0,1,1.54
40,0,5,32.88,0,1,7.5
35,0,3,33.012,0,0,0.199
43,0,5,12.828,0,0,0
27,1,6,17.85,0,1,2.78
55,0,2,14.352,0,0,-0.5
34,0,1,48.078,0,0,4.5
38,1,1,51.15,1,0,28.6
33,1,1,32.361,0,0,11.8
37,0,3,18.24,0,0,0
33,0,3,19.347,0,1,0
34,0,4,46.386,0,1,0.6
64,0,1,18.09,0,0,5.499
47,1,2,77.016,0,1,77.975
52,0,1,17.625,0,0,1.8
33,0,5,46.14,0,1,25.65
50,1,1,42.78,1,0,30.2
37,1,2,94.98,0,1,15
47,1,4,60.3,0,1,96.6
25,1,3,35.505,0,1,16.25
34,1,3,40.545,0,1,2.5
28,1,4,17.928,0,0,-0.35
28,0,4,13.794,0,1,0
25,0,3,16.278,0,0,0
39,0,4,43.089,0,1,-4.1
54,0,3,20.019,0,1,41.8
56,0,1,27.021,0,0,34.397
37,0,3,12.9,0,0,-2
37,1,3,19.44,1,0,-0.425
36,1,4,65.097,1,1,8.799
52,1,2,37.791,0,1,6.6
41,0,4,79.434,0,1,-5.154
55,0,1,18.444,0,0,12.994
36,0,3,30.837,0,1,-2.4
32,0,1,15.84,0,0,1
53,1,1,22.215,1,0,-6.15
43,0,5,14.511,0,0,0.6
34,1,3,40.224,0,0,-4.187
43,1,4,28.08,0,0,3.75
32,0,1,21.306,0,0,2.1
61,1,2,37.359,0,1,-2.038
34,1,3,48.219,0,1,19.099
39,0,2,159.696,0,1,90.55
37,1,2,55.563,0,1,56.053
43,0,1,23.046,1,0,0.399
48,1,4,77.523,0,1,23.152
45,0,5,95.184,0,1,128.35
25,0,4,33.27,1,0,1.1
56,0,3,49.866,0,1,11.3
55,1,3,37.377,0,1,28
55,0,2,36.117,0,1,37.794
44,1,4,54.252,0,1,17.285
45,0,4,76.938,0,1,551.1
48,0,3,17.088,0,0,0
28,0,5,26.493,0,1,-0.2
44,1,2,102.189,0,1,107.257
51,1,1,52.41,1,0,152.29
40,0,5,79.536,0,1,15.5
46,0,3,80.079,0,1,59.115
30,0,1,45.81,1,0,-2.7
49,0,1,19.8,0,0,-2.4
28,1,2,39.6,0,1,2.591
50,1,4,17.28,1,0,0
44,1,4,48.12,0,1,20.3
47,0,2,15.54,0,1,0.727
52,1,5,51.06,0,1,-5.301
27,0,2,28.845,1,0,0.7
62,1,1,29.88,0,0,44.237
41,1,4,48.312,0,1,-4.635
39,0,2,36.522,1,1,28.057
43,0,2,21.168,0,1,4.272
53,0,3,37.482,0,1,14.8
26,0,2,52.32,0,1,-1.6
33,0,2,31.575,1,1,0.356
57,0,4,25.227,0,1,-0.625
33,0,4,49.428,0,1,-1.8
34,0,3,77.334,0,1,95.999
26,1,2,22.992,0,1,8.42
42,0,5,63.207,0,1,-47.5
54,0,3,24.714,0,1,0.25
45,1,4,11.43,0,1,-0.036
34,0,4,36.09,0,1,1.459
55,0,3,23.166,0,1,-5.4
34,1,3,31.722,0,1,2
47,1,3,22.542,0,1,30.9
43,1,6,48.468,0,1,44.098
30,1,1,29.958,1,0,2.3
60,1,4,35.676,0,1,-0.997
38,1,4,28.086,0,1,1.499
31,1,2,30,0,1,11.6
43,1,2,31.209,0,1,-0.25
32,0,5,10.164,0,0,-1.002
59,1,5,46.722,0,1,-7.15
28,0,1,24.69,0,0,0.75
30,0,4,36.639,0,1,-11
52,1,2,30.078,0,1,-17.531
37,0,3,18.429,0,0,-3.197
58,1,2,11.325,0,0,2.6
48,0,2,47.637,1,0,8.03
51,0,2,13.473,0,0,0.5
38,0,5,59.229,0,1,-8.752
59,0,3,64.956,0,1,5.98
36,0,5,45.03,0,1,-8.101
48,0,1,10.581,0,0,0
61,0,2,48.582,1,1,16.8
53,1,2,114.396,0,1,141.55
27,0,1,54.3,0,0,2.5
47,0,1,24.996,1,0,-24.8
44,0,2,34.794,0,1,27.209
37,1,2,41.031,0,1,60.459
44,0,4,11.262,0,1,0.067
28,1,4,60.09,0,1,13.9
33,1,4,52.659,0,1,3.4
34,1,2,70.59,0,1,8.6
60,0,2,56.712,0,1,207.012
30,0,1,28.443,0,0,-8.9
49,1,1,42.915,1,0,22.2
54,0,2,110.892,0,1,377.5
52,0,3,26.4,0,1,83.4
34,0,1,21.387,0,0,2.7
46,1,4,74.625,0,1,21.135
59,1,5,68.79,0,1,27.5
26,1,2,44.535,1,1,46.507
41,1,1,29.739,1,0,-7.25
33,0,1,36.549,0,0,-3.15
27,1,2,27.966,0,1,-0.47
33,0,3,62.808,0,1,-2.8
54,0,1,17.4,1,0,34
51,0,1,28.659,0,0,29.599
49,0,1,21.09,0,0,19.499
59,1,5,16.32,0,1,5
62,0,6,26.034,0,1,0.8
57,0,2,55.539,0,1,9.37
36,1,2,77.469,0,1,-5.9
34,1,5,29.019,0,1,1.948
26,0,4,28.08,0,1,-4.1
35,0,5,21.45,0,1,1
56,0,2,27.621,0,1,39.966
37,0,4,30.405,0,0,-0.95
35,0,3,12.114,0,0,0
29,0,2,31.476,0,1,-9.7
47,1,4,74.196,0,1,148
59,0,2,79.545,0,1,87.897
32,0,5,39.465,0,1,-4.751
37,1,4,29.523,1,1,-1.894
55,0,4,34.47,0,1,-2
30,0,4,24.54,0,1,-8.9
44,0,7,34.539,0,1,0.2
26,0,5,21.99,0,1,0
60,1,3,78.99,0,1,271.859
42,0,3,10.836,0,0,0
47,0,5,39.432,0,1,-8
48,0,2,78.918,1,1,46.5
63,0,2,37.32,0,1,4
25,0,1,10.2,0,0,-1.2
37,0,4,14.679,0,1,-0.375
59,1,2,29.619,1,1,58.616
26,0,1,17.85,1,0,0
38,1,1,20.163,1,0,1
31,1,3,18.216,0,0,-5.875
48,1,4,75.798,0,1,-0.95
40,0,1,21.975,1,0,-5.4
28,0,2,10.71,0,0,-1.37
62,1,1,31.338,0,0,59.5
37,0,6,14.172,0,1,-1
41,1,5,41.55,1,1,4.025
26,0,8,22.182,0,1,2.136
54,1,2,44.052,0,1,136.7
34,0,1,19.11,0,0,12
36,1,4,36.876,0,1,34.3
48,1,1,49.746,1,0,14.249
34,1,4,47.547,0,1,-0.2
38,0,4,38.085,0,1,25.347
48,0,2,43.866,0,1,72.475
26,0,3,32.016,0,1,-0.1
28,0,1,45.36,0,0,-4.5
31,0,5,28.146,0,1,-3.3
27,0,1,26.259,1,0,-4.975
25,0,1,17.31,1,0,0.575
64,0,2,49.365,0,1,-10.002
56,0,2,20.31,0,0,17.2
42,0,3,24.945,0,1,-3.49
43,1,4,34.404,0,1,-11.53
58,0,2,22.62,0,0,24.999
55,0,3,10.8,0,0,-0.3
35,1,1,20.805,1,0,5.3
62,1,4,30.558,0,1,4.799
28,0,3,25.464,0,1,6.409
54,0,5,32.241,0,1,-15.55
39,0,2,58.578,0,1,2.694
33,0,6,17.16,0,1,0
41,1,4,21.726,0,1,7.32
62,1,5,29.784,0,1,0.779
36,0,4,24.642,0,1,22.6
48,0,4,14.4,0,1,56.388
42,1,3,57.465,0,1,16.6
61,0,2,14.76,0,0,6.649
33,0,3,16.062,0,0,0
37,0,1,34.101,0,0,-0.15
36,0,6,57.63,1,1,51.925
48,1,2,41.565,0,1,14.299
27,1,4,17.4,0,1,-0.292
59,0,3,29.499,0,1,122.555
41,0,4,28.62,1,1,0.9
25,0,1,13.254,1,0,-5.3
40,0,4,28.044,0,1,-5.49
35,1,3,40.446,1,1,-7.817
48,0,4,70.59,0,1,3.699
47,0,7,17.172,0,1,0.004
51,0,1,14.574,0,0,28.42
26,0,2,24.348,0,1,1.2
45,0,2,15.84,0,1,0.3
32,1,2,60.36,0,1,-0.8
43,1,2,28.716,0,0,19.304
52,0,3,17.424,0,1,-0.036
37,0,2,56.085,0,1,21.6
27,0,4,17.832,0,1,0.063
26,0,5,24.621,0,1,3.684
28,0,4,30.9,0,1,1.825
43,1,4,46.872,0,1,23.998
50,0,3,15.36,0,0,-3.49
34,0,1,16.845,1,0,0.3
27,0,5,21,0,1,-3.4
41,0,4,43.41,0,1,3
39,1,4,61.986,0,1,5.6
28,0,5,10.698,0,1,-0.3
47,0,4,46.485,0,1,-4.6
42,1,4,39.279,0,1,17.9
28,0,3,44.232,0,1,-1.5
42,0,1,33.021,0,0,-3.887
39,1,2,83.25,0,1,84
60,1,5,14.523,0,1,7.748
26,0,4,15.981,0,0,0.649
36,1,3,12.156,0,0,1
45,1,8,29.295,0,1,-0.383
34,0,3,33.171,0,1,0.325
28,0,1,16.59,0,0,-0.1
46,0,5,16.2,0,1,-69.3
63,1,1,38.307,0,0,178.935
50,0,2,28.65,0,0,9.8
39,1,7,47.754,0,1,-3.253
35,0,1,12.963,1,0,0.005
25,0,1,27.03,1,0,0
60,1,1,14.85,1,0,2.799
35,0,1,22.35,0,0,2.18
29,0,1,28.8,1,0,1
31,0,2,65.259,0,1,17.529
36,0,1,27.741,0,0,1.853
26,0,2,44.205,0,1,3.441
39,1,4,66.165,0,1,71.427
41,0,1,14.064,0,0,10.9
52,0,4,13.2,0,0,0.6
41,1,3,42.615,0,0,20
35,0,4,41.28,0,1,1.473
28,0,2,13.26,0,0,0
25,0,2,51.45,1,0,7.499
31,0,4,43.476,0,1,-0.05
27,0,1,30.015,0,0,-2.85
36,1,4,39.597,0,1,45.598
56,1,3,114.573,0,1,49.099
64,1,2,29.85,0,1,12.418
30,0,4,54.744,1,1,0.25
48,1,2,17.547,1,0,94.05
29,1,1,93.357,1,0,6.33
34,1,3,15.756,0,1,18.31
36,1,4,38.136,0,1,39.41
34,0,1,28.032,1,0,-8.75
31,0,4,50.346,0,1,7.3
44,1,1,46.593,0,0,5.1
52,0,1,20.838,0,0,3.55
44,0,1,50.154,1,0,10.899
40,1,5,53.736,0,1,21.55
29,0,4,68.898,0,1,2.399
42,1,4,71.376,0,1,4.75
46,1,5,69.78,0,1,47.598
36,1,2,164.097,0,1,523.535
31,0,1,25.845,1,0,0
35,1,1,39.327,1,0,7
31,1,3,50.52,1,1,-1.111
32,0,2,53.664,0,1,1.5
41,1,1,14.679,0,0,-1.58
28,0,5,31.824,1,1,-11
34,0,1,15.33,1,0,0.5
31,0,5,10.695,1,1,-3.27
28,0,5,21.891,1,1,-11.4
50,1,2,36.21,0,1,20.8
59,1,4,67.488,0,1,19.5
30,1,1,33.999,1,0,3.18
29,1,1,43.047,0,0,13.059
53,1,2,20.52,0,0,-2.29
37,1,3,58.164,0,1,5.3
63,0,3,35.547,0,1,30.592
57,0,3,19.26,0,1,13
50,1,2,34.545,0,1,50.248
43,1,1,45.069,0,0,-6.4
34,1,4,33.084,1,1,18
34,0,1,14.04,1,0,-0.2
43,0,6,37.392,0,1,10.8
34,1,1,17.76,0,0,7.507
52,0,4,30.045,0,1,-5.9
34,0,5,33.105,1,1,0.075
51,0,3,30.03,1,0,18.7
62,0,2,13.218,0,0,0.045
25,0,3,26.268,0,1,0
30,1,3,28.659,0,1,4
31,0,7,13.116,0,1,0.5
63,0,6,19.764,0,0,1
35,0,3,81.075,0,1,57.5
25,0,1,36.6,0,0,10.999
34,1,2,91.209,0,1,82.665
52,0,3,28.893,0,1,8.35
33,0,6,47.802,0,1,11.7
54,1,2,40.767,0,1,28.247
44,1,1,54.627,0,0,62.198
46,1,4,16.86,0,1,4
36,1,3,46.467,0,1,4.6
32,0,3,47.391,0,1,-2
27,0,2,12.933,0,0,0.988
34,1,1,19.413,0,0,1.303
29,0,3,16.194,0,0,0.01
28,0,4,48.06,0,1,4.2
40,1,4,39.165,0,1,2.718
26,0,1,37.608,0,0,-18
31,0,4,44.853,1,1,-3.53
62,0,1,11.394,0,0,-0.026
53,0,1,39.978,0,0,28
54,1,4,52.521,0,1,-8.948
57,1,4,81.69,0,1,98.9
27,0,2,59.901,0,1,13.5
60,0,2,21.072,0,1,2.6
36,1,3,55.305,0,1,17.5
40,1,4,55.815,0,1,54.1
31,1,3,43.281,0,1,9.55
61,0,2,34.92,0,1,10
43,1,3,69.138,0,1,9
31,1,1,58.5,1,0,27
44,1,2,46.869,0,1,20.6
59,1,3,63.261,0,1,-31.5
42,0,4,72.105,0,1,15.2
25,0,5,27.492,0,1,16.6
47,1,5,36.222,0,1,-2.606
44,1,4,22.044,0,1,9.649
32,0,4,25.224,0,1,-3.8
27,0,3,18.075,0,0,4.638
54,1,2,26.301,0,1,3.872
59,0,1,15.588,0,0,15.575
30,0,4,46.398,0,1,1.384
57,0,2,47.193,0,1,-86.5
26,0,1,11.625,0,0,4.41
25,0,1,19.926,1,0,-10.3
52,1,2,75.612,0,1,6.7
59,1,2,90.258,0,1,242.15
56,1,2,40.389,0,1,-6.06
61,1,3,74.091,0,1,40.5
40,1,4,56.778,0,1,25.299
33,0,3,30.075,0,1,4.5
47,1,3,40.2,1,1,60.024
38,1,3,47.616,1,0,11
59,1,2,58.716,0,1,4.6
31,0,4,27.036,0,1,-0.54
44,1,4,46.89,0,1,43.5
36,0,5,42.33,0,1,3.4
54,1,2,53.895,1,1,69.699
37,1,3,23.802,0,1,-1.9
52,1,2,70.392,0,1,27.332
45,1,5,41.814,0,1,14
58,1,3,33.471,0,1,7.349
64,0,2,26.733,0,1,11.535
52,1,3,35.424,0,1,53.749
54,0,3,32.076,1,0,-14.578
54,0,6,40.32,0,1,-5.3
51,1,3,17.496,0,0,3.761
62,1,2,27.684,0,1,5.545
32,1,2,36.408,0,1,4.5
28,0,1,13.77,0,0,0.05
29,0,1,25.899,1,0,-2.881
26,1,3,34.518,0,1,3.88
52,1,2,46.14,0,1,1.998
35,1,6,28.47,0,1,-1.8
27,0,3,11.025,0,1,-34.382
34,0,2,51.408,0,1,14.999
53,0,3,35.34,0,1,30.799
58,0,1,20.976,0,0,41.499
31,1,2,76.704,0,1,11.5
52,0,3,40.041,0,0,24.654
38,1,4,60.882,0,1,25.364
39,0,5,35.178,0,1,2.699
37,1,4,44.502,0,1,44.148
39,1,5,45.69,0,1,2.1
33,1,5,71.061,0,1,6.4
53,0,3,26.622,0,1,-0.8
48,0,6,22.23,0,1,2.999
40,0,5,40.896,0,1,4.258
47,0,3,56.976,0,1,10.999
46,0,4,54.585,0,1,23.949
43,0,3,54.723,1,1,4.95
58,0,2,31.575,1,1,54.7
61,0,2,33.09,0,1,17.396
37,0,3,37.668,0,1,-4.975
37,1,1,75.057,1,0,68.423
38,0,4,28.143,0,1,0.2
64,1,2,22.983,0,0,4.4
36,1,4,64.038,0,1,-3.4
55,0,3,34.32,0,1,52.5
34,0,1,62.436,1,0,15
49,0,6,21.03,0,1,-1.136
56,0,4,20.643,0,1,8.85
55,1,3,40.959,0,1,14.256
37,0,3,32.394,0,0,33.6
36,0,1,21.525,1,0,-2.67
49,1,2,52.59,0,1,14.5
26,0,1,14.31,1,0,0.6
26,0,2,24.9,1,0,0.255
29,1,2,83.61,0,1,30.2
43,1,4,54.84,0,1,6.778
51,0,2,75.162,0,1,27.299
40,0,2,29.622,0,0,10.399
50,0,1,30.498,0,0,-0.576
45,1,2,39.06,0,0,10.423
29,0,1,41.031,1,0,2.8
48,0,1,30.543,1,0,47.384
48,0,2,39.651,0,0,1.499
49,0,3,40.512,0,1,-0.79
36,0,3,19.251,0,1,-4.501
30,0,2,37.161,0,1,21.356
58,1,2,89.988,0,1,99.329
36,1,4,69.636,0,1,90.149
29,0,1,25.803,1,0,21.199
38,0,2,22.194,0,1,11.099
34,0,4,86.76,0,1,46.669
44,1,7,45.468,0,1,-4.15
51,1,2,49.359,0,1,13.5
57,0,2,43.356,0,0,11.733
54,1,4,31.29,0,1,73.499
41,1,3,50.61,0,1,7.609
29,0,5,19.206,0,1,-4.135
36,0,7,15.045,0,1,-5.851
42,1,1,27.231,0,0,-1.9
38,1,2,30.51,1,0,7.28
34,1,4,51.78,0,1,73.4
28,0,1,21.582,0,0,-3.29
42,1,3,41.607,0,1,-1.72
27,0,3,23.85,0,1,-12.007
31,0,1,28.089,0,0,0.8
36,1,6,13.824,0,1,-3.143
28,0,5,15.669,0,1,0.149
48,0,5,12.165,0,1,-0.366
36,0,2,41.694,0,1,-1.7
37,0,6,28.05,0,1,-2.2
30,0,5,19.98,0,1,0.02
48,1,4,63.438,0,1,22.538
39,1,1,57.192,0,0,78
40,0,4,19.044,0,0,0.02
33,1,2,19.65,0,0,-7.402
46,1,2,17.112,0,0,0.35
27,0,5,18.09,1,1,-0.701
59,0,1,13.776,0,0,13.497
27,1,1,48.798,1,1,-2.45
55,1,3,60.267,0,1,14.6
32,0,4,86.28,1,1,15.8
25,0,3,13.182,0,1,0.482
32,1,3,24.315,0,1,-5.184
29,1,2,77.133,0,1,3.95
30,1,1,27.753,1,0,4.35
26,0,2,36.09,0,1,-6.4
39,0,6,61.863,0,1,15.05
28,0,2,42.801,0,1,3.9
25,0,6,16.302,0,1,-1.19
38,1,3,28.32,0,1,-1
48,0,2,28.296,0,1,1.098
34,0,8,15.876,0,1,0.013
35,0,5,28.782,0,1,-15.565
42,0,1,13.203,1,0,-3
28,1,3,62.43,0,1,91.9
36,1,3,39.627,0,1,22.484
25,1,4,20.4,0,0,0.4
50,0,4,25.251,0,1,0.099
40,0,4,17.136,0,0,0
27,1,2,54.339,0,1,4.944
40,0,3,58.32,0,1,-0.1
28,0,4,12.75,0,0,0.35
50,0,2,40.578,0,1,46.85
32,0,5,15.552,0,0,-0.205
36,0,2,78.549,0,1,-11.27
25,0,1,19.38,1,0,0
63,0,2,41.79,0,1,145.72
38,1,4,57.48,0,1,31.848
50,1,5,44.172,0,1,18.853
55,1,1,21.216,1,0,29.122
39,0,1,40.8,0,0,0.525
52,1,5,32.073,0,1,-9.358
36,0,2,11.4,0,0,0
37,1,7,89.319,0,1,2.5
38,0,6,50.55,0,1,-2.89
53,1,2,54.486,0,1,2.999
48,0,4,32.595,0,1,1.02
36,0,1,24.048,0,0,12.94
35,1,1,18.837,1,0,0.749
61,0,2,68.22,0,1,20.6
40,0,1,12.015,1,0,-1.742
47,0,2,25.107,0,1,3.949
45,1,2,51.645,1,0,5.521
44,0,4,35.034,0,1,-12.97
51,0,3,19.956,0,1,2.905
37,0,4,24.231,0,1,-1.4
55,0,2,63.972,0,1,136.1
39,1,4,57.33,0,1,2.5
55,0,4,28.893,0,1,16.8
64,0,2,28.017,0,1,66.808
50,0,2,46.632,0,1,20.3
35,1,3,59.187,0,1,-9.705
41,1,4,29.121,0,1,1.4
45,0,3,28.152,0,1,0
30,1,1,52.923,0,0,-9
58,0,2,14.46,0,1,2
29,1,5,50.367,0,1,18.825
49,0,6,101.946,0,1,9.199
45,1,8,13.77,0,0,2.3
31,1,2,23.481,0,0,6.442
33,0,1,24.06,0,0,1.5
52,0,1,20.574,1,0,0
37,1,6,35.328,0,1,66.674
45,1,2,28.602,0,0,10.853
49,1,3,55.428,0,1,54.902
36,0,2,10.2,0,0,-0.45
62,1,2,50.304,0,1,15.2
46,0,6,25.5,0,1,-14.85
27,0,4,12.24,0,1,0
42,1,4,35.1,0,1,13
26,0,2,37.65,0,1,6.1
63,0,3,41.064,0,1,14.899
33,0,4,84.621,0,1,5.8
47,0,4,66.021,0,1,3.078
47,0,6,33.792,0,1,0.45
43,0,3,14.829,1,0,0.432
47,0,6,17.85,0,1,0
45,1,4,135.024,0,1,-1.851
56,1,2,67.212,1,0,35
30,0,3,25.38,0,1,0.11
45,0,2,105.3,0,1,93.3
30,0,2,21.66,0,0,-0.2
38,1,3,54.165,0,1,5.498
50,1,2,35.754,1,0,9
28,0,2,30.363,0,1,0.05
47,0,1,21.42,0,0,0
26,0,1,26.475,1,0,1.1
32,1,2,45.933,0,1,12.398
38,0,2,65.949,0,1,37.499
51,1,2,42.606,0,1,16.05
53,0,3,121.836,0,1,82.65
59,1,4,17.34,0,1,1.5
34,1,1,26.739,1,0,3.4
34,0,5,19.362,0,1,-0.975
60,0,2,22.44,0,1,-2.225
46,0,3,43.086,0,0,154.825
34,0,5,15.12,0,1,-16.826
42,0,3,33.075,0,0,5.3
46,1,2,36.3,0,1,9.4
32,0,1,19.2,0,0,0
36,0,4,14.46,0,1,1
31,0,4,25.002,0,1,-19.84
32,0,4,14.529,0,0,0
46,1,2,44.553,1,1,-3.675
62,1,1,27.24,1,0,130
52,1,6,106.896,0,1,93
41,1,4,111.636,0,1,253.705
36,1,3,72.9,0,1,2.6
35,0,4,40.164,0,1,-2.25
28,1,2,41.517,0,1,9.94
25,1,1,30.96,0,0,1.5
48,0,4,34.974,0,1,1.049
29,1,3,39.774,1,1,9.249
26,0,1,15.315,1,0,-0.7
28,0,2,70.323,0,1,17.265
29,0,3,58.878,0,1,57
45,1,4,71.01,0,1,102.705
48,1,2,71.646,1,0,41.95
36,0,3,45.963,1,1,33.2
30,1,3,78.174,1,1,55.8
44,1,4,64.17,0,1,167
32,1,1,16.59,0,0,13.1
40,1,4,26.91,0,1,18.5
40,0,5,86.4,0,1,82.25
52,0,3,66.603,0,1,-1.8
33,0,3,46.239,0,1,-14.75
50,0,2,42.48,0,1,1.179
55,0,1,25.71,0,0,4.2
48,0,2,18.564,0,0,-2.1
40,0,2,14.373,1,0,-0.335
54,0,1,34.035,1,0,88.75
59,1,3,37.95,0,0,-0.151
60,0,2,27.42,0,1,26.549
37,1,3,29.4,0,1,24.499
31,0,1,21.939,1,0,2.425
40,1,2,16.374,0,0,0.4
33,1,4,37.056,0,1,2
53,0,3,34.755,0,1,-1.8
44,0,6,27.411,0,1,-6.875
37,0,1,21.603,0,0,0.606
47,1,4,42.12,0,1,-0.28
45,1,3,67.455,0,1,39.75
57,0,5,22.44,0,1,0.035
27,0,2,29.766,0,1,-3.25
60,0,4,16.98,0,1,0.6
29,0,2,24.792,0,0,-1.15
47,1,5,44.244,1,1,7.804
43,1,4,52.425,0,1,10.817
28,1,1,20.529,1,0,-2.65
31,0,5,26.028,0,1,11.8
64,0,4,13.497,0,0,0.049
48,0,4,39.72,0,1,4.999
45,1,1,91.575,1,0,86.432
64,1,2,72.558,0,1,184.448
37,0,3,47.85,0,1,5.1
54,0,1,26.52,1,0,3.738
36,1,5,17.1,0,1,-6.29
62,1,4,135.072,0,1,445.5
54,1,2,73.89,0,1,205.385
55,1,2,40.71,0,1,114.335
36,1,3,69.783,0,1,23.3
31,1,1,75.282,0,0,77.786
27,0,1,15.852,0,0,-0.086
32,1,2,27.405,0,0,2.3
28,1,4,26.55,0,1,0.599
52,1,2,30.15,0,1,6.227
40,0,4,33.696,0,1,2.186
38,1,4,59.397,0,1,80.548
28,1,2,54.993,0,1,1.199
48,0,6,44.361,0,1,2.259
58,1,2,45.285,0,1,15.999
30,0,4,38.148,0,1,3.672
36,0,2,44.595,0,1,24.5
31,1,2,129.621,0,1,-10.5
51,1,1,10.8,0,0,2.5
35,1,2,32.4,0,0,-4.497
44,0,2,32.46,1,1,2.7
29,1,3,43.521,0,1,-7.61
